,Age_at_Booking,Booking_to_flight,Booking Year,Booking Month,Booking Dayofweek,Booking Is_month_end,Booking Is_month_start,Flight Month,Flight Dayofweek,Flight Is_month_end,Flight Is_month_start,distance,Class_0,Class_1,From_1,From_2,From_3,From_4,From_5,From_6,From_7,To_1,To_2,To_3,To_4,To_5,To_6,To_7,Time Label_0,Time Label_1,Time Label_2,Time Label_3,Time Label_4
189,25,40,2016,10,0,False,False,12,5,False,False,2191.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
190,46,53,2016,9,0,False,False,11,4,False,False,1334.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
191,61,26,2016,1,6,True,False,2,4,False,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
192,54,5,2016,10,1,False,False,10,6,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
193,72,22,2016,7,2,False,False,8,3,False,False,1568.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
194,32,32,2016,1,6,False,False,2,3,False,False,2191.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
195,19,45,2016,9,0,False,False,10,3,False,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
196,33,10,2016,6,6,False,False,6,2,False,False,539.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
197,72,19,2016,11,4,False,False,11,2,True,False,2042.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
198,33,29,2016,9,4,True,False,10,5,False,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
199,25,40,2016,11,0,False,False,12,5,False,False,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
200,38,55,2016,7,1,False,False,9,0,False,False,1744.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
201,38,18,2016,3,0,False,False,4,4,False,True,710.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
202,56,49,2016,7,2,False,False,8,2,True,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
203,30,7,2016,2,2,False,False,2,2,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
204,72,26,2016,1,6,True,False,2,4,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
205,31,36,2016,7,2,False,False,8,3,False,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
206,66,20,2016,5,3,False,False,6,2,False,True,536.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
207,68,45,2016,10,6,False,False,12,2,False,False,2042.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
208,30,24,2016,5,3,False,False,6,6,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
209,42,2,2016,10,0,False,False,10,2,False,False,1446.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
210,33,45,2016,10,5,False,False,11,1,False,False,536.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
211,52,27,2015,12,4,False,False,1,3,False,False,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
212,16,13,2016,4,0,False,False,5,6,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
213,31,34,2016,10,0,False,False,11,6,False,False,1744.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
214,26,22,2016,4,0,False,False,5,1,False,False,2191.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
215,75,5,2016,2,4,False,False,2,2,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
216,33,36,2016,6,3,False,False,7,4,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
217,64,26,2016,9,6,False,False,10,4,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
218,20,6,2016,9,2,False,False,9,1,False,False,539.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
219,33,35,2016,10,5,False,False,11,5,False,False,1434.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
220,14,54,2015,12,3,False,False,2,1,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
221,34,10,2016,9,2,False,False,10,5,False,True,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
222,75,4,2016,10,4,False,False,10,1,False,False,536.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
223,25,15,2016,5,2,False,False,6,3,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
224,17,13,2016,12,6,False,False,12,5,False,False,1472.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
225,71,1,2016,2,4,False,False,2,5,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
226,53,3,2016,9,6,False,False,9,2,False,False,1507.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
227,38,31,2016,6,5,False,False,7,1,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
228,63,47,2016,11,4,False,False,12,2,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
229,59,33,2016,8,2,False,False,9,0,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
230,57,59,2016,5,0,False,False,7,3,False,False,1334.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
231,30,10,2016,1,5,False,False,2,1,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
232,15,18,2016,2,2,False,False,2,6,False,False,2054.77,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
233,44,15,2016,4,1,False,False,4,2,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
234,46,22,2016,4,6,False,False,4,0,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
235,50,17,2016,2,3,False,False,3,6,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
236,33,43,2016,9,4,False,False,11,5,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
237,80,14,2016,1,5,False,False,1,5,False,False,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
238,70,25,2016,6,5,False,False,6,2,False,False,1671.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
239,67,1,2016,10,4,False,False,10,5,False,False,536.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
240,12,20,2016,7,4,False,True,7,3,False,False,536.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
241,30,18,2016,10,5,False,True,10,2,False,False,1073.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
242,40,34,2016,8,1,False,False,10,0,False,False,991.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
243,35,22,2016,2,5,False,False,3,6,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
244,33,11,2016,8,2,False,False,8,6,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
245,72,15,2016,7,4,False,False,8,5,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
246,22,8,2016,8,4,False,False,8,5,False,False,1434.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
247,31,18,2016,8,4,False,False,8,1,False,False,710.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
248,43,39,2016,8,6,False,False,9,3,False,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
249,52,15,2016,7,3,False,False,8,4,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
250,56,10,2016,12,3,False,False,12,6,False,False,1744.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
251,20,2,2016,6,2,False,False,6,4,False,False,1419.33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
252,37,11,2016,3,5,False,False,3,2,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
253,35,41,2016,7,3,False,False,8,2,True,False,2054.77,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
254,32,32,2015,12,2,False,False,1,6,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
255,40,50,2016,8,3,False,False,10,4,False,False,2191.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
256,40,21,2015,12,6,False,False,1,6,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
257,24,3,2016,1,6,False,False,1,2,False,False,710.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
258,54,5,2015,12,2,False,False,1,0,False,False,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
259,28,0,2016,3,0,False,False,3,0,False,False,2042.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
260,59,53,2016,8,0,False,False,10,4,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
261,29,12,2016,10,6,False,False,10,4,False,False,1491.67,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
262,46,65,2016,1,0,False,False,3,2,False,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
263,57,30,2016,9,6,False,False,10,1,False,False,2191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
264,35,25,2015,12,3,False,False,1,0,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
265,44,16,2016,9,1,False,False,10,3,False,False,1568.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
266,62,52,2016,9,3,False,False,11,6,False,False,539.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
267,53,31,2016,4,4,False,False,5,0,False,False,710.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
268,57,21,2016,2,1,False,False,3,1,False,False,1507.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
269,25,25,2016,1,1,False,False,2,5,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
270,47,9,2016,12,6,False,False,12,1,False,False,2057.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
271,66,27,2015,12,5,False,False,1,4,False,False,1472.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
272,47,25,2016,5,2,False,False,6,6,False,False,1472.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
273,54,7,2016,3,3,False,False,3,3,False,False,2054.77,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274,52,16,2016,9,3,False,False,10,5,False,False,1419.33,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
275,11,1,2016,9,3,False,False,9,4,False,False,710.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
276,56,21,2016,2,0,False,False,3,0,False,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
277,53,20,2016,5,0,False,False,6,6,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
278,51,14,2015,12,1,False,False,1,1,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
279,26,36,2016,3,3,False,False,4,4,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
280,76,11,2016,3,1,False,False,4,5,False,False,1507.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
281,38,46,2016,2,1,False,False,4,5,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
282,31,5,2016,2,0,True,False,3,5,False,False,2057.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
283,27,25,2016,11,1,False,False,12,5,False,False,1568.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
284,60,16,2016,4,6,False,False,4,1,False,False,536.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
285,54,16,2016,7,2,False,False,8,4,False,False,1472.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
286,65,31,2016,4,3,False,False,5,6,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
287,77,26,2016,1,0,False,False,2,5,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
288,33,11,2016,4,2,False,False,5,6,False,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
289,27,18,2016,3,1,False,False,4,5,False,False,991.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
290,48,50,2016,1,2,False,False,3,3,False,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
291,37,24,2016,5,0,False,False,6,3,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
292,63,7,2016,5,0,False,False,5,0,False,False,1472.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
293,14,12,2016,5,5,False,False,5,3,False,False,2054.77,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
294,70,12,2015,12,1,False,False,1,6,False,False,1671.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
295,46,16,2016,1,6,True,False,2,1,False,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
296,22,24,2016,7,1,False,False,8,4,False,False,991.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
297,21,27,2016,1,4,False,False,2,3,False,False,536.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
298,11,14,2016,2,4,False,False,3,4,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
299,28,24,2016,9,0,False,False,10,3,False,False,991.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
300,73,23,2016,8,3,False,False,9,5,False,False,991.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
301,28,30,2016,6,4,False,False,7,6,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
302,37,2,2016,6,2,False,False,7,4,False,True,2042.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
303,31,19,2016,9,2,False,False,10,0,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
304,32,46,2015,12,5,False,False,2,2,False,False,991.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
305,34,23,2016,7,0,False,False,8,2,False,False,2042.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
306,76,50,2016,3,1,False,False,4,2,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
307,27,26,2016,7,0,False,False,8,5,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
308,47,15,2016,1,5,False,False,2,6,False,False,1491.67,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
309,41,29,2016,9,2,False,False,10,3,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
310,48,41,2016,10,2,False,False,11,1,False,False,1744.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
311,52,35,2016,5,3,False,False,6,3,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
312,56,35,2016,6,3,False,False,7,3,False,False,1744.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
313,66,37,2016,6,3,False,False,7,5,False,False,1744.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
314,44,17,2016,4,4,False,True,4,0,False,False,991.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
315,11,3,2015,12,3,True,False,1,6,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
316,62,12,2016,7,0,False,False,7,5,False,False,539.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
317,75,24,2016,5,3,False,False,6,6,False,False,1568.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
318,51,30,2016,1,4,False,False,2,6,False,False,1419.33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
319,58,16,2016,12,2,False,False,12,4,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
320,79,30,2016,9,5,False,False,10,0,False,False,539.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
321,28,6,2016,5,4,False,False,5,3,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
322,66,21,2016,2,5,False,False,2,5,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
323,46,53,2016,5,3,False,False,7,0,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
324,27,12,2016,11,3,False,False,11,1,False,False,627.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
325,39,28,2016,11,4,False,False,12,4,False,False,1744.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
326,37,12,2016,9,1,False,False,10,6,False,False,1507.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
327,63,25,2016,8,2,True,False,9,6,False,False,1334.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
328,31,26,2016,8,2,False,False,8,0,False,False,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
329,34,72,2015,12,4,False,False,2,6,False,False,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
330,46,44,2015,11,3,False,False,1,5,False,False,2057.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
331,38,32,2016,3,3,False,False,4,0,False,False,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
332,42,34,2016,2,6,False,False,4,5,False,False,710.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
333,67,16,2016,9,1,False,False,10,3,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
334,20,16,2016,1,5,False,False,1,0,False,False,1434.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
335,11,9,2016,4,3,False,False,5,5,False,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
336,64,26,2016,6,1,False,False,7,6,False,False,1568.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
337,49,51,2016,2,6,False,False,4,1,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
338,19,29,2016,7,5,False,False,8,6,False,False,536.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
339,35,26,2016,9,1,False,False,10,6,False,False,536.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
340,44,7,2016,4,0,False,False,4,0,False,False,2057.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
341,53,54,2016,5,5,False,False,6,3,True,False,627.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
342,72,4,2016,1,5,False,False,1,2,False,False,1434.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
343,59,18,2016,3,1,False,False,4,5,False,False,1073.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
344,38,18,2016,6,3,False,False,6,0,False,False,991.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
345,14,1,2016,9,6,False,False,9,0,False,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
346,31,10,2016,1,1,False,False,1,4,False,False,1434.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
347,24,26,2016,4,6,False,False,5,4,False,False,1568.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
348,38,21,2016,7,2,False,False,8,2,False,False,1446.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
349,48,23,2016,10,3,False,False,11,5,False,False,1419.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
350,19,45,2015,12,1,False,False,1,4,False,False,1568.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
351,49,10,2016,1,1,False,False,1,4,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
352,57,0,2016,1,2,False,False,1,2,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
353,31,19,2016,8,2,False,False,8,0,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
354,66,5,2016,4,2,False,False,5,0,False,False,1446.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
355,50,36,2016,8,3,False,False,9,4,True,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
356,47,11,2016,5,6,False,False,5,3,False,False,536.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
357,33,11,2016,12,4,False,False,12,1,False,False,2057.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
358,42,41,2016,2,5,False,False,3,4,False,False,539.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
359,14,5,2016,8,6,False,False,9,4,False,False,991.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
360,39,24,2016,10,5,False,True,10,1,False,False,1568.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
361,71,18,2016,4,5,False,False,4,2,False,False,1472.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
362,72,22,2016,7,4,False,False,8,5,False,False,536.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
363,27,13,2016,12,6,False,False,12,5,False,False,2054.77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
364,33,33,2016,4,3,False,False,5,1,False,False,539.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
365,61,4,2016,1,4,False,False,1,1,False,False,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
366,36,63,2016,3,4,False,False,5,4,False,False,710.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
367,81,16,2016,9,4,True,False,10,6,False,False,1472.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
368,70,27,2016,8,4,False,False,9,3,False,False,1446.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
369,73,34,2016,10,5,False,False,11,4,False,False,1472.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
370,30,9,2016,6,4,False,False,7,6,False,False,1671.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
371,38,8,2016,7,1,False,False,7,2,False,False,1744.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
372,13,59,2016,5,3,False,False,7,6,False,False,2057.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
373,38,20,2016,2,2,False,False,3,1,False,True,2054.77,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
374,29,11,2016,4,2,False,False,5,6,False,True,539.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
375,76,26,2016,7,1,False,False,7,6,True,False,536.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
376,68,15,2016,9,3,False,False,10,4,False,False,580.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
377,26,11,2016,2,1,False,False,2,5,False,False,1568.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
378,44,13,2016,7,3,False,False,8,2,False,False,1419.33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
379,66,40,2016,4,6,False,False,5,4,False,False,1073.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
380,66,11,2016,7,5,False,False,7,2,False,False,1334.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
