,Flight Date,DJFUELUSGULF
4339,2016-10-19,1.473
4340,2016-01-26,0.909
4341,2016-05-09,1.155
4342,2016-09-23,1.299
4343,2016-11-10,1.32
4344,2016-12-03,
4345,2016-07-11,1.303
4346,2016-12-12,1.482
4347,2016-04-20,1.217
4348,2016-04-18,1.119
4349,2016-07-21,1.239
4350,2016-12-26,0
4351,2016-04-12,1.18
4352,2016-04-20,1.217
4353,2016-05-27,1.37
4354,2016-03-23,1.095
4355,2016-05-21,
4356,2016-05-06,1.209
4357,2016-12-10,
4358,2016-09-25,
4359,2016-06-23,1.407
4360,2016-11-27,
4361,2016-04-16,
4362,2016-07-16,
4363,2016-11-16,1.313
4364,2016-03-09,1.109
4365,2016-01-13,0.887
4366,2016-07-04,0
4367,2016-07-30,
4368,2016-05-14,
4369,2016-06-02,1.378
4370,2016-07-03,
4371,2016-09-10,
4372,2016-08-18,1.396
4373,2016-11-15,1.33
4374,2016-11-25,1.4
4375,2016-02-01,0.974
4376,2016-12-27,1.543
4377,2016-10-04,1.445
4378,2016-10-08,
4379,2016-07-25,1.192
4380,2016-10-27,1.456
4381,2016-03-25,0
4382,2016-03-31,1.056
4383,2016-10-17,1.447
4384,2016-07-21,1.239
4385,2016-02-25,0.943
4386,2016-11-19,
4387,2016-12-17,
4388,2016-09-27,1.297
4389,2016-08-05,1.193
4390,2016-12-05,1.488
4391,2016-05-03,1.193
4392,2016-09-30,1.418
4393,2016-06-23,1.407
4394,2016-04-12,1.18
4395,2016-08-06,
4396,2016-05-02,1.213
4397,2016-06-25,
4398,2016-10-16,
4399,2016-08-22,1.355
4400,2016-07-19,1.255
4401,2016-11-02,1.362
4402,2016-11-13,
4403,2016-12-30,1.552
4404,2016-06-04,
4405,2016-09-09,1.327
4406,2016-12-03,
4407,2016-03-06,
4408,2016-09-16,1.298
4409,2016-06-06,1.375
4410,2016-05-06,1.209
4411,2016-10-09,
4412,2016-11-30,1.444
4413,2016-02-10,0.925
4414,2016-08-25,1.424
4415,2016-11-21,1.413
4416,2016-05-28,
4417,2016-11-21,1.413
4418,2016-07-27,1.163
4419,2016-10-18,1.462
4420,2016-07-06,1.364
4421,2016-03-01,0.996
4422,2016-05-05,1.203
4423,2016-09-20,1.286
4424,2016-12-10,
4425,2016-06-08,1.454
4426,2016-08-18,1.396
4427,2016-12-13,1.485
4428,2016-03-08,1.072
4429,2016-04-20,1.217
4430,2016-02-17,1.008
4431,2016-03-12,
4432,2016-04-04,0.967
4433,2016-12-03,
4434,2016-11-05,
4435,2016-03-08,1.072
4436,2016-09-21,1.32
4437,2016-01-25,0.865
4438,2016-04-16,
4439,2016-09-24,
4440,2016-05-02,1.213
4441,2016-06-25,
4442,2016-07-24,
4443,2016-11-29,1.351
4444,2016-05-31,1.36
4445,2016-10-06,1.49
4446,2016-04-08,1.098
4447,2016-05-14,
4448,2016-01-12,0.912
4449,2016-01-17,
4450,2016-08-21,
4451,2016-06-02,1.378
4452,2016-12-24,
4453,2016-01-20,0.804
4454,2016-08-10,1.185
4455,2016-08-24,1.403
4456,2016-06-16,1.304
4457,2016-11-16,1.313
4458,2016-08-13,
4459,2016-05-19,1.358
4460,2016-05-19,1.358
4461,2016-06-13,1.381
4462,2016-10-07,1.465
4463,2016-05-04,1.202
4464,2016-09-09,1.327
4465,2016-06-07,1.418
4466,2016-01-17,
4467,2016-07-04,0
4468,2016-02-15,0
4469,2016-09-03,
4470,2016-06-30,1.396
4471,2016-11-17,1.321
4472,2016-07-13,1.279
4473,2016-03-21,1.101
4474,2016-09-04,
4475,2016-10-04,1.445
4476,2016-09-17,
4477,2016-05-29,
4478,2016-05-17,1.357
4479,2016-11-11,1.28
4480,2016-05-19,1.358
4481,2016-10-28,1.436
4482,2016-01-28,0.995
4483,2016-06-27,1.326
4484,2016-05-31,1.36
4485,2016-10-27,1.456
4486,2016-02-24,0.934
4487,2016-09-25,
4488,2016-02-02,0.936
4489,2016-10-10,1.465
4490,2016-03-10,1.09
4491,2016-02-25,0.943
4492,2016-10-08,
4493,2016-02-28,
4494,2016-08-24,1.403
4495,2016-03-18,1.11
4496,2016-07-07,1.302
4497,2016-05-29,
4498,2016-07-10,
4499,2016-03-11,1.089
4500,2016-12-24,
4501,2016-02-04,1.041
4502,2016-07-22,1.231
4503,2016-04-19,1.154
4504,2016-08-24,1.403
4505,2016-09-04,
4506,2016-11-03,1.346
4507,2016-01-21,0.835
4508,2016-01-27,0.963
4509,2016-09-28,1.369
4510,2016-09-12,1.332
4511,2016-03-08,1.072
4512,2016-05-06,1.209
4513,2016-10-02,
4514,2016-09-20,1.286
4515,2016-11-04,1.324
4516,2016-05-15,
4517,2016-07-09,
4518,2016-11-16,1.313
4519,2016-04-01,1.005
4520,2016-08-13,
4521,2016-06-11,
4522,2016-01-11,0.925
4523,2016-11-18,1.339
4524,2016-03-03,1.002
4525,2016-11-06,
4526,2016-02-14,
4527,2016-05-17,1.357
4528,2016-07-02,
4529,2016-11-12,
4530,2016-08-26,1.412
4531,2016-09-29,1.397
4532,2016-12-27,1.543
4533,2016-03-06,
4534,2016-01-24,
4535,2016-08-03,1.156
4536,2016-08-31,1.327
4537,2016-06-22,1.384
4538,2016-06-24,1.349
4539,2016-06-04,
4540,2016-04-04,0.967
4541,2016-11-04,1.324
4542,2016-02-02,0.936
4543,2016-05-30,0
4544,2016-03-26,
4545,2016-04-12,1.18
4546,2016-05-01,
4547,2016-08-28,
4548,2016-03-09,1.109
4549,2016-02-08,1.018
4550,2016-11-01,1.412
4551,2016-08-21,
4552,2016-12-25,
4553,2016-02-13,
4554,2016-05-19,1.358
4555,2016-03-02,0.998
4556,2016-04-17,
4557,2016-09-28,1.369
4558,2016-07-29,1.144
4559,2016-04-19,1.154
4560,2016-03-25,0
4561,2016-01-09,
4562,2016-11-27,
4563,2016-12-01,1.484
4564,2016-12-14,1.481
4565,2016-10-28,1.436
4566,2016-10-28,1.436
4567,2016-02-08,1.018
4568,2016-09-20,1.286
4569,2016-08-23,1.37
4570,2016-05-02,1.213
4571,2016-11-30,1.444
4572,2016-09-10,
4573,2016-11-13,
4574,2016-03-24,1.064
4575,2016-01-05,1.035
4576,2016-01-02,
4577,2016-08-25,1.424
4578,2016-03-17,1.126
4579,2016-04-01,1.005
4580,2016-01-17,
4581,2016-10-05,1.467
4582,2016-03-21,1.101
4583,2016-03-24,1.064
4584,2016-09-03,
4585,2016-08-21,
4586,2016-04-15,1.112
4587,2016-09-26,1.324
4588,2016-06-16,1.304
4589,2016-02-28,
4590,2016-07-27,1.163
4591,2016-08-06,
4592,2016-04-16,
4593,2016-06-04,
4594,2016-02-29,0.991
4595,2016-10-18,1.462
4596,2016-05-28,
4597,2016-12-30,1.552
4598,2016-07-10,
4599,2016-02-09,0.946
4600,2016-02-01,0.974
4601,2016-10-15,
4602,2016-10-03,1.451
4603,2016-09-23,1.299
4604,2016-02-06,
4605,2016-07-28,1.142
4606,2016-12-29,1.545
4607,2016-11-15,1.33
4608,2016-05-16,1.329
4609,2016-04-13,1.166
4610,2016-04-12,1.18
4611,2016-04-14,1.158
4612,2016-12-10,
4613,2016-10-15,
4614,2016-12-04,
4615,2016-04-26,1.207
4616,2016-05-08,
4617,2016-08-21,
4618,2016-10-08,
4619,2016-11-15,1.33
4620,2016-01-07,0.972
4621,2016-10-05,1.467
4622,2016-03-16,1.105
4623,2016-11-10,1.32
4624,2016-12-10,
4625,2016-05-21,
4626,2016-11-19,
4627,2016-04-30,
4628,2016-06-15,1.349
4629,2016-01-09,
4630,2016-05-20,1.378
4631,2016-07-27,1.163
4632,2016-07-27,1.163
4633,2016-12-19,1.5
4634,2016-01-31,
4635,2016-10-07,1.465
4636,2016-05-25,1.383
4637,2016-12-16,1.51
4638,2016-10-20,1.451
4639,2016-01-03,
4640,2016-04-01,1.005
4641,2016-08-03,1.156
4642,2016-10-24,1.469
4643,2016-03-06,
4644,2016-07-17,
4645,2016-08-14,
4646,2016-12-11,
4647,2016-10-02,
4648,2016-12-24,
4649,2016-08-25,1.424
4650,2016-03-31,1.056
4651,2016-02-03,1.047
4652,2016-04-04,0.967
4653,2016-07-21,1.239
4654,2016-01-17,
4655,2016-05-04,1.202
4656,2016-08-27,
4657,2016-02-17,1.008
4658,2016-02-08,1.018
4659,2016-02-04,1.041
4660,2016-09-30,1.418
4661,2016-05-01,
4662,2016-08-21,
4663,2016-11-03,1.346
4664,2016-05-19,1.358
4665,2016-01-06,0.994
4666,2016-03-12,
4667,2016-11-09,1.336
4668,2016-06-10,1.392
4669,2016-07-19,1.255
4670,2016-11-09,1.336
4671,2016-11-06,
4672,2016-04-20,1.217
4673,2016-07-07,1.302
4674,2016-07-31,
4675,2016-10-27,1.456
4676,2016-12-03,
4677,2016-03-15,1.054
4678,2016-10-17,1.447
4679,2016-08-22,1.355
4680,2016-04-09,
4681,2016-05-16,1.329
4682,2016-09-06,1.296
4683,2016-03-22,1.14
4684,2016-09-21,1.32
4685,2016-12-11,
4686,2016-01-20,0.804
4687,2016-08-30,1.384
4688,2016-12-03,
4689,2016-10-08,
4690,2016-12-08,1.436
4691,2016-10-17,1.447
4692,2016-07-17,
4693,2016-09-01,1.274
4694,2016-05-03,1.193
4695,2016-02-09,0.946
4696,2016-09-26,1.324
4697,2016-05-19,1.358
4698,2016-08-06,
4699,2016-10-31,1.395
4700,2016-12-04,
4701,2016-12-22,1.483
4702,2016-05-11,1.264
4703,2016-12-25,
4704,2016-05-23,1.363
4705,2016-08-20,
4706,2016-12-11,
4707,2016-07-15,1.251
4708,2016-04-14,1.158
4709,2016-10-12,1.46
4710,2016-10-06,1.49
4711,2016-11-06,
4712,2016-07-30,
4713,2016-12-21,1.468
4714,2016-11-11,1.28
4715,2016-07-30,
4716,2016-12-26,0
4717,2016-06-02,1.378
4718,2016-02-11,0.945
4719,2016-12-15,1.478
4720,2016-07-23,
4721,2016-06-26,
4722,2016-12-17,
4723,2016-11-25,1.4
4724,2016-06-17,1.366
4725,2016-10-06,1.49
4726,2016-07-07,1.302
4727,2016-02-13,
4728,2016-01-17,
4729,2016-06-23,1.407
4730,2016-07-01,1.424
4731,2016-07-05,1.358
4732,2016-02-07,
4733,2016-05-22,
4734,2016-08-16,1.333
4735,2016-03-27,
4736,2016-05-23,1.363
4737,2016-01-16,
4738,2016-01-20,0.804
4739,2016-05-02,1.213
4740,2016-11-15,1.33
4741,2016-02-05,1.024
4742,2016-10-01,
4743,2016-06-11,
4744,2016-11-12,
4745,2016-06-24,1.349
4746,2016-01-30,
4747,2016-08-14,
4748,2016-05-23,1.363
4749,2016-11-02,1.362
4750,2016-07-12,1.345
4751,2016-01-11,0.925
4752,2016-06-28,1.358
4753,2016-06-30,1.396
4754,2016-05-01,
4755,2016-08-14,
4756,2016-06-05,
4757,2016-03-28,1.061
4758,2016-02-08,1.018
4759,2016-06-24,1.349
4760,2016-11-19,
4761,2016-01-19,0.849
4762,2016-09-08,1.373
4763,2016-03-25,0
4764,2016-12-15,1.478
4765,2016-01-12,0.912
4766,2016-03-17,1.126
4767,2016-02-29,0.991
4768,2016-10-10,1.465
4769,2016-04-30,
4770,2016-04-26,1.207
4771,2016-09-24,
4772,2016-09-18,
4773,2016-01-16,
4774,2016-12-10,
4775,2016-03-25,0
4776,2016-07-25,1.192
4777,2016-09-12,1.332
4778,2016-11-26,
4779,2016-11-22,1.409
4780,2016-07-25,1.192
4781,2016-01-26,0.909
4782,2016-10-27,1.456
4783,2016-04-02,
4784,2016-10-24,1.469
4785,2016-07-01,1.424
4786,2016-06-11,
4787,2016-01-14,0.903
4788,2016-04-19,1.154
4789,2016-06-03,1.362
4790,2016-01-03,
4791,2016-01-12,0.912
4792,2016-04-28,1.397
4793,2016-08-07,
4794,2016-05-30,0
4795,2016-12-24,
4796,2016-09-29,1.397
4797,2016-03-17,1.126
4798,2016-04-19,1.154
4799,2016-08-10,1.185
4800,2016-04-13,1.166
4801,2016-01-24,
4802,2016-01-28,0.995
4803,2016-10-26,1.441
4804,2016-09-20,1.286
4805,2016-01-29,1.013
4806,2016-10-11,1.479
4807,2016-02-12,1.002
4808,2016-11-19,
4809,2016-10-11,1.479
4810,2016-06-15,1.349
4811,2016-11-04,1.324
4812,2016-11-30,1.444
4813,2016-05-25,1.383
4814,2016-04-27,1.251
4815,2016-12-24,
4816,2016-01-30,
4817,2016-08-25,1.424
4818,2016-12-05,1.488
4819,2016-02-01,0.974
4820,2016-09-15,1.306
4821,2016-06-24,1.349
4822,2016-04-10,
4823,2016-03-26,
4824,2016-12-29,1.545
4825,2016-03-22,1.14
4826,2016-10-21,1.466
4827,2016-07-05,1.358
4828,2016-08-16,1.333
4829,2016-04-27,1.251
4830,2016-01-05,1.035
4831,2016-05-27,1.37
4832,2016-04-28,1.397
4833,2016-12-17,
4834,2016-02-27,
4835,2016-06-29,1.441
4836,2016-01-15,0.868
4837,2016-12-12,1.482
4838,2016-03-18,1.11
4839,2016-06-09,1.424
4840,2016-02-05,1.024
4841,2016-12-08,1.436
4842,2016-04-18,1.119
4843,2016-03-30,1.028
4844,2016-11-13,
4845,2016-12-09,1.451
4846,2016-04-11,1.12
4847,2016-07-12,1.345
4848,2016-04-27,1.251
4849,2016-08-10,1.185
4850,2016-07-10,
4851,2016-02-15,0
4852,2016-12-03,
4853,2016-07-14,1.288
4854,2016-11-09,1.336
4855,2016-09-01,1.274
4856,2016-10-20,1.451
4857,2016-05-22,
4858,2016-08-08,1.213
4859,2016-05-09,1.155
4860,2016-03-27,
4861,2016-01-17,
4862,2016-06-29,1.441
4863,2016-09-14,1.282
4864,2016-10-07,1.465
4865,2016-12-18,
4866,2016-09-10,
4867,2016-08-21,
4868,2016-01-11,0.925
4869,2016-03-08,1.072
4870,2016-01-28,0.995
4871,2016-07-13,1.279
4872,2016-03-17,1.126
4873,2016-07-02,
4874,2016-07-20,1.277
4875,2016-03-11,1.089
4876,2016-08-21,
4877,2016-11-02,1.362
4878,2016-05-08,
4879,2016-09-07,1.321
4880,2016-10-10,1.465
4881,2016-03-27,
4882,2016-08-31,1.327
4883,2016-02-13,
4884,2016-07-27,1.163
4885,2016-04-27,1.251
4886,2016-11-24,0
4887,2016-03-30,1.028
4888,2016-12-12,1.482
4889,2016-11-16,1.313
4890,2016-11-06,
4891,2016-07-15,1.251
4892,2016-04-04,0.967
4893,2016-07-19,1.255
4894,2016-02-11,0.945
4895,2016-01-06,0.994
4896,2016-07-25,1.192
4897,2016-12-06,1.476
4898,2016-05-12,1.262
4899,2016-11-02,1.362
4900,2016-08-31,1.327
4901,2016-11-24,0
4902,2016-04-04,0.967
4903,2016-06-19,
4904,2016-02-10,0.925
4905,2016-03-11,1.089
4906,2016-04-01,1.005
4907,2016-09-07,1.321
4908,2016-08-16,1.333
4909,2016-02-10,0.925
4910,2016-10-02,
4911,2016-11-01,1.412
4912,2016-12-02,1.497
4913,2016-07-25,1.192
4914,2016-06-04,
4915,2016-03-09,1.109
4916,2016-06-13,1.381
4917,2016-06-01,1.373
4918,2016-05-27,1.37
4919,2016-01-28,0.995
4920,2016-05-04,1.202
4921,2016-07-21,1.239
4922,2016-01-07,0.972
4923,2016-04-28,1.397
4924,2016-11-06,
4925,2016-03-06,
4926,2016-07-13,1.279
4927,2016-08-27,
4928,2016-06-20,1.4
4929,2016-04-09,
4930,2016-11-27,
4931,2016-06-02,1.378
4932,2016-11-14,1.272
4933,2016-06-06,1.375
4934,2016-06-25,
4935,2016-06-02,1.378
4936,2016-01-04,1.039
4937,2016-04-26,1.207
4938,2016-07-02,
4939,2016-12-23,1.519
4940,2016-07-31,
4941,2016-07-08,1.302
4942,2016-10-01,
4943,2016-04-22,1.177
4944,2016-09-04,
4945,2016-07-25,1.192
4946,2016-06-07,1.418
4947,2016-09-01,1.274
4948,2016-02-17,1.008
4949,2016-06-17,1.366
4950,2016-11-29,1.351
4951,2016-07-31,
4952,2016-06-20,1.4
4953,2016-03-15,1.054
4954,2016-04-20,1.217
4955,2016-09-25,
4956,2016-02-07,
4957,2016-12-03,
4958,2016-02-29,0.991
4959,2016-06-22,1.384
4960,2016-03-05,
4961,2016-11-19,
4962,2016-06-27,1.326
4963,2016-11-23,1.4
4964,2016-04-04,0.967
4965,2016-01-25,0.865
4966,2016-08-04,1.18
4967,2016-09-13,1.319
4968,2016-10-25,1.45
4969,2016-05-30,0
4970,2016-08-14,
4971,2016-08-19,1.384
4972,2016-02-16,0.954
4973,2016-03-26,
4974,2016-01-11,0.925
4975,2016-07-07,1.302
4976,2016-08-15,1.321
4977,2016-11-07,1.335
4978,2016-10-23,
4979,2016-09-23,1.299
4980,2016-06-25,
4981,2016-06-22,1.384
4982,2016-02-01,0.974
4983,2016-11-11,1.28
4984,2016-12-09,1.451
4985,2016-11-17,1.321
4986,2016-12-27,1.543
4987,2016-12-15,1.478
4988,2016-10-16,
4989,2016-07-27,1.163
4990,2016-04-12,1.18
4991,2016-11-12,
4992,2016-11-29,1.351
4993,2016-05-19,1.358
4994,2016-08-14,
4995,2016-08-09,1.202
4996,2016-04-15,1.112
4997,2016-12-11,
4998,2016-05-08,
4999,2016-09-19,1.284
5000,2016-07-16,
5001,2016-10-19,1.473
5002,2016-06-29,1.441
5003,2016-03-16,1.105
5004,2016-03-15,1.054
5005,2016-01-24,
5006,2016-10-27,1.456
5007,2016-09-10,
5008,2016-11-22,1.409
5009,2016-04-13,1.166
5010,2016-02-13,
5011,2016-05-29,
5012,2016-04-01,1.005
5013,2016-06-15,1.349
5014,2016-09-17,
5015,2016-06-29,1.441
5016,2016-07-10,
5017,2016-04-03,
5018,2016-04-11,1.12
5019,2016-12-23,1.519
5020,2016-04-13,1.166
5021,2016-08-05,1.193
5022,2016-12-07,1.371
5023,2016-03-29,1.012
5024,2016-04-12,1.18
5025,2016-09-14,1.282
5026,2016-12-06,1.476
5027,2016-07-21,1.239
5028,2016-02-13,
5029,2016-04-24,
5030,2016-05-15,
5031,2016-02-28,
5032,2016-10-14,1.46
5033,2016-06-11,
5034,2016-04-10,
5035,2016-04-04,0.967
5036,2016-01-19,0.849
5037,2016-07-01,1.424
5038,2016-02-13,
5039,2016-06-22,1.384
5040,2016-08-12,1.283
5041,2016-06-20,1.4
5042,2016-11-23,1.4
5043,2016-09-12,1.332
5044,2016-02-27,
5045,2016-09-04,
5046,2016-05-08,
5047,2016-09-11,
5048,2016-09-24,
5049,2016-06-15,1.349
5050,2016-03-05,
5051,2016-05-27,1.37
5052,2016-07-15,1.251
5053,2016-06-15,1.349
5054,2016-04-06,1.045
5055,2016-10-01,
5056,2016-05-26,1.367
5057,2016-05-14,
5058,2016-09-29,1.397
5059,2016-11-04,1.324
5060,2016-10-23,
5061,2016-03-05,
5062,2016-12-12,1.482
5063,2016-03-11,1.089
5064,2016-08-08,1.213
5065,2016-11-05,
5066,2016-07-05,1.358
5067,2016-11-17,1.321
5068,2016-04-10,
5069,2016-05-22,
5070,2016-06-11,
5071,2016-12-22,1.483
5072,2016-02-29,0.991
5073,2016-06-06,1.375
5074,2016-02-02,0.936
5075,2016-09-04,
5076,2016-12-26,0
5077,2016-03-22,1.14
5078,2016-08-26,1.412
5079,2016-07-20,1.277
5080,2016-10-15,
5081,2016-08-09,1.202
5082,2016-05-01,
5083,2016-07-04,0
5084,2016-01-23,
5085,2016-07-10,
5086,2016-07-30,
5087,2016-11-02,1.362
5088,2016-05-08,
5089,2016-02-16,0.954
5090,2016-07-21,1.239
5091,2016-09-02,1.278
5092,2016-07-03,
5093,2016-05-20,1.378
5094,2016-02-08,1.018
5095,2016-04-04,0.967
5096,2016-10-28,1.436
5097,2016-07-09,
5098,2016-12-15,1.478
5099,2016-11-24,0
5100,2016-10-12,1.46
5101,2016-04-02,
5102,2016-01-29,1.013
5103,2016-04-30,
5104,2016-04-02,
5105,2016-11-10,1.32
5106,2016-07-10,
5107,2016-10-12,1.46
5108,2016-10-13,1.468
5109,2016-08-05,1.193
5110,2016-09-20,1.286
5111,2016-09-15,1.306
5112,2016-07-29,1.144
5113,2016-02-17,1.008
5114,2016-03-26,
5115,2016-06-11,
5116,2016-05-06,1.209
5117,2016-05-25,1.383
5118,2016-10-19,1.473
5119,2016-07-16,
5120,2016-09-05,0
5121,2016-01-07,0.972
5122,2016-02-08,1.018
5123,2016-05-07,
5124,2016-06-18,
5125,2016-08-15,1.321
5126,2016-07-28,1.142
5127,2016-12-22,1.483
5128,2016-08-19,1.384
5129,2016-02-03,1.047
5130,2016-03-16,1.105
5131,2016-08-11,1.249
5132,2016-08-15,1.321
5133,2016-08-13,
5134,2016-01-26,0.909
5135,2016-11-18,1.339
5136,2016-11-09,1.336
5137,2016-11-24,0
5138,2016-03-29,1.012
5139,2016-07-06,1.364
5140,2016-01-20,0.804
5141,2016-04-04,0.967
5142,2016-03-19,
5143,2016-10-07,1.465
5144,2016-01-08,0.954
5145,2016-12-06,1.476
5146,2016-06-15,1.349
5147,2016-04-10,
5148,2016-05-01,
5149,2016-02-17,1.008
5150,2016-07-23,
5151,2016-11-13,
5152,2016-12-02,1.497
5153,2016-06-06,1.375
5154,2016-10-10,1.465
5155,2016-09-14,1.282
5156,2016-12-29,1.545
5157,2016-01-08,0.954
5158,2016-10-02,
5159,2016-05-26,1.367
5160,2016-12-25,
5161,2016-03-21,1.101
5162,2016-07-08,1.302
5163,2016-03-25,0
5164,2016-10-14,1.46
5165,2016-01-15,0.868
5166,2016-04-15,1.112
5167,2016-02-11,0.945
5168,2016-02-18,1.001
5169,2016-12-04,
5170,2016-04-12,1.18
5171,2016-08-17,1.361
5172,2016-10-21,1.466
5173,2016-02-14,
5174,2016-07-16,
5175,2016-11-20,
5176,2016-11-14,1.272
5177,2016-05-22,
5178,2016-07-26,1.192
5179,2016-07-21,1.239
5180,2016-01-03,
5181,2016-09-10,
5182,2016-11-08,1.325
5183,2016-09-11,
5184,2016-08-31,1.327
5185,2016-08-07,
5186,2016-03-27,
5187,2016-03-01,0.996
5188,2016-02-18,1.001
5189,2016-12-25,
5190,2016-05-15,
5191,2016-12-23,1.519
5192,2016-05-30,0
5193,2016-12-01,1.484
5194,2016-03-02,0.998
5195,2016-08-17,1.361
5196,2016-01-27,0.963
5197,2016-07-20,1.277
5198,2016-10-18,1.462
5199,2016-10-26,1.441
5200,2016-12-09,1.451
5201,2016-05-07,
5202,2016-09-16,1.298
5203,2016-11-20,
5204,2016-03-26,
5205,2016-07-01,1.424
5206,2016-08-09,1.202
5207,2016-03-23,1.095
5208,2016-12-21,1.468
5209,2016-04-12,1.18
5210,2016-06-04,
5211,2016-07-30,
5212,2016-03-12,
5213,2016-11-12,
5214,2016-01-15,0.868
5215,2016-05-09,1.155
5216,2016-12-27,1.543
5217,2016-05-03,1.193
5218,2016-11-12,
5219,2016-12-18,
5220,2016-10-30,
5221,2016-08-19,1.384
5222,2016-09-16,1.298
5223,2016-10-29,
5224,2016-10-25,1.45
5225,2016-06-15,1.349
5226,2016-10-25,1.45
5227,2016-12-08,1.436
5228,2016-11-25,1.4
5229,2016-06-06,1.375
5230,2016-03-19,
5231,2016-12-10,
5232,2016-02-11,0.945
5233,2016-08-04,1.18
5234,2016-05-07,
5235,2016-06-11,
5236,2016-08-14,
5237,2016-12-20,1.508
5238,2016-10-07,1.465
5239,2016-03-28,1.061
5240,2016-09-17,
5241,2016-04-26,1.207
5242,2016-10-19,1.473
5243,2016-07-17,
5244,2016-09-22,1.337
5245,2016-04-18,1.119
5246,2016-08-20,
5247,2016-11-09,1.336
5248,2016-07-13,1.279
5249,2016-04-29,1.377
5250,2016-05-11,1.264
5251,2016-12-18,
5252,2016-03-11,1.089
5253,2016-04-24,
5254,2016-04-03,
5255,2016-10-22,
5256,2016-05-20,1.378
5257,2016-05-23,1.363
5258,2016-04-26,1.207
5259,2016-11-09,1.336
5260,2016-09-12,1.332
5261,2016-04-21,1.185
5262,2016-02-16,0.954
5263,2016-12-24,
5264,2016-08-03,1.156
5265,2016-08-21,
5266,2016-12-29,1.545
5267,2016-06-09,1.424
5268,2016-11-19,
5269,2016-08-03,1.156
5270,2016-08-22,1.355
5271,2016-06-02,1.378
5272,2016-01-10,
5273,2016-12-06,1.476
5274,2016-07-05,1.358
5275,2016-02-28,
5276,2016-03-21,1.101
5277,2016-01-22,0.912
5278,2016-01-12,0.912
5279,2016-02-01,0.974
5280,2016-05-03,1.193
5281,2016-11-25,1.4
5282,2016-09-09,1.327
5283,2016-05-14,
5284,2016-10-26,1.441
5285,2016-03-10,1.09
5286,2016-10-01,
5287,2016-12-07,1.371
5288,2016-11-03,1.346
5289,2016-03-23,1.095
5290,2016-11-16,1.313
5291,2016-02-27,
5292,2016-09-14,1.282
5293,2016-02-07,
5294,2016-09-11,
5295,2016-12-12,1.482
5296,2016-09-18,
5297,2016-06-26,
5298,2016-08-29,1.4
5299,2016-04-16,
5300,2016-04-03,
5301,2016-10-01,
5302,2016-08-18,1.396
5303,2016-05-27,1.37
5304,2016-09-12,1.332
5305,2016-08-14,
5306,2016-05-14,
5307,2016-04-05,0.951
5308,2016-01-31,
5309,2016-04-08,1.098
5310,2016-11-12,
5311,2016-02-26,0.935
5312,2016-12-27,1.543
5313,2016-11-01,1.412
5314,2016-07-24,
5315,2016-06-27,1.326
5316,2016-01-04,1.039
5317,2016-02-13,
5318,2016-01-15,0.868
5319,2016-11-23,1.4
5320,2016-03-29,1.012
5321,2016-09-28,1.369
5322,2016-02-03,1.047
5323,2016-06-04,
5324,2016-01-10,
5325,2016-08-10,1.185
5326,2016-04-27,1.251
5327,2016-08-25,1.424
5328,2016-06-09,1.424
5329,2016-10-12,1.46
5330,2016-06-27,1.326
5331,2016-11-26,
5332,2016-10-30,
5333,2016-06-23,1.407
5334,2016-04-28,1.397
5335,2016-10-28,1.436
5336,2016-10-01,
5337,2016-08-30,1.384
5338,2016-10-20,1.451
5339,2016-05-11,1.264
5340,2016-06-05,
5341,2016-11-11,1.28
5342,2016-07-11,1.303
5343,2016-01-03,
5344,2016-11-22,1.409
5345,2016-06-23,1.407
5346,2016-05-31,1.36
5347,2016-04-17,
5348,2016-06-24,1.349
5349,2016-02-11,0.945
5350,2016-10-21,1.466
5351,2016-02-09,0.946
5352,2016-12-21,1.468
5353,2016-11-15,1.33
5354,2016-11-29,1.351
5355,2016-02-29,0.991
5356,2016-10-26,1.441
5357,2016-09-26,1.324
5358,2016-03-12,
5359,2016-05-16,1.329
5360,2016-01-22,0.912
5361,2016-01-21,0.835
5362,2016-12-05,1.488
5363,2016-06-01,1.373
5364,2016-09-14,1.282
5365,2016-05-26,1.367
5366,2016-11-29,1.351
5367,2016-01-15,0.868
5368,2016-01-23,
5369,2016-02-25,0.943
5370,2016-10-25,1.45
5371,2016-11-10,1.32
5372,2016-03-18,1.11
5373,2016-11-27,
5374,2016-11-07,1.335
5375,2016-02-01,0.974
5376,2016-04-01,1.005
5377,2016-10-04,1.445
5378,2016-01-27,0.963
5379,2016-08-04,1.18
5380,2016-07-30,
5381,2016-10-05,1.467
5382,2016-10-25,1.45
5383,2016-02-05,1.024
5384,2016-11-21,1.413
5385,2016-12-22,1.483
5386,2016-08-06,
5387,2016-07-01,1.424
5388,2016-12-06,1.476
5389,2016-02-13,
5390,2016-07-23,
5391,2016-01-21,0.835
5392,2016-06-19,
5393,2016-04-05,0.951
5394,2016-12-19,1.5
5395,2016-08-02,1.131
5396,2016-09-30,1.418
5397,2016-03-03,1.002
5398,2016-11-12,
5399,2016-05-09,1.155
5400,2016-04-25,1.175
5401,2016-11-01,1.412
5402,2016-09-23,1.299
5403,2016-05-26,1.367
5404,2016-05-28,
5405,2016-09-28,1.369
5406,2016-06-11,
5407,2016-06-11,
5408,2016-05-14,
5409,2016-02-24,0.934
5410,2016-03-20,
5411,2016-06-14,1.374
