,Flight Date,DJFUELUSGULF
872,2016-12-07 00:00:00,
873,2016-08-22 00:00:00,
874,2016-06-14 00:00:00,
875,2016-09-22 00:00:00,
876,2016-02-15 00:00:00,
877,2016-11-10 00:00:00,
878,2016-04-03 00:00:00,
879,2016-09-01 00:00:00,
880,2016-10-01 00:00:00,
881,2016-04-30 00:00:00,
882,2016-09-04 00:00:00,
883,2016-09-25 00:00:00,
884,2016-01-01 00:00:00,
885,2016-07-08 00:00:00,
886,2016-03-21 00:00:00,
887,2016-09-23 00:00:00,
888,2016-02-09 00:00:00,
889,2016-08-20 00:00:00,
890,2016-11-05 00:00:00,
891,2016-12-17 00:00:00,
892,2016-04-26 00:00:00,
893,2016-03-17 00:00:00,
894,2016-03-23 00:00:00,
895,2016-05-06 00:00:00,
896,2016-06-02 00:00:00,
897,2016-11-26 00:00:00,
898,2016-08-03 00:00:00,
899,2016-01-03 00:00:00,
900,2016-09-01 00:00:00,
901,2016-12-05 00:00:00,
902,2016-10-19 00:00:00,
903,2016-11-05 00:00:00,
904,2016-01-04 00:00:00,
905,2016-02-21 00:00:00,
906,2016-04-05 00:00:00,
907,2016-09-26 00:00:00,
908,2016-01-06 00:00:00,
909,2016-06-21 00:00:00,
910,2016-12-07 00:00:00,
911,2016-07-21 00:00:00,
912,2016-11-30 00:00:00,
913,2016-02-04 00:00:00,
914,2016-01-08 00:00:00,
915,2016-08-29 00:00:00,
916,2016-04-29 00:00:00,
917,2016-11-02 00:00:00,
918,2016-06-12 00:00:00,
919,2016-05-10 00:00:00,
920,2016-03-16 00:00:00,
921,2016-04-19 00:00:00,
922,2016-01-11 00:00:00,
923,2016-09-06 00:00:00,
924,2016-02-14 00:00:00,
925,2016-10-11 00:00:00,
926,2016-10-29 00:00:00,
927,2016-06-11 00:00:00,
928,2016-05-02 00:00:00,
929,2016-02-24 00:00:00,
930,2016-01-08 00:00:00,
931,2016-09-28 00:00:00,
932,2016-10-18 00:00:00,
933,2016-05-12 00:00:00,
934,2016-07-01 00:00:00,
935,2016-09-16 00:00:00,
936,2016-05-22 00:00:00,
937,2016-11-24 00:00:00,
938,2016-05-22 00:00:00,
939,2016-01-06 00:00:00,
940,2016-11-28 00:00:00,
941,2016-08-03 00:00:00,
942,2016-10-22 00:00:00,
943,2016-01-15 00:00:00,
944,2016-07-20 00:00:00,
945,2016-10-27 00:00:00,
946,2016-01-04 00:00:00,
947,2016-04-13 00:00:00,
948,2016-04-18 00:00:00,
949,2016-12-23 00:00:00,
950,2016-12-06 00:00:00,
951,2016-09-14 00:00:00,
952,2016-10-17 00:00:00,
953,2016-07-28 00:00:00,
954,2016-07-10 00:00:00,
955,2016-12-26 00:00:00,
956,2016-05-13 00:00:00,
957,2016-09-09 00:00:00,
958,2016-04-15 00:00:00,
959,2016-01-23 00:00:00,
960,2016-09-25 00:00:00,
961,2016-05-23 00:00:00,
962,2016-09-16 00:00:00,
963,2016-03-13 00:00:00,
964,2016-03-06 00:00:00,
965,2016-10-20 00:00:00,
966,2016-02-23 00:00:00,
967,2016-12-07 00:00:00,
968,2016-01-01 00:00:00,
969,2016-11-28 00:00:00,
970,2016-07-30 00:00:00,
971,2016-10-02 00:00:00,
972,2016-11-04 00:00:00,
973,2016-08-09 00:00:00,
974,2016-03-06 00:00:00,
975,2016-07-03 00:00:00,
976,2016-09-29 00:00:00,
977,2016-07-19 00:00:00,
978,2016-09-22 00:00:00,
979,2016-07-06 00:00:00,
980,2016-05-25 00:00:00,
981,2016-07-27 00:00:00,
982,2016-11-09 00:00:00,
983,2016-02-17 00:00:00,
984,2016-05-07 00:00:00,
985,2016-05-28 00:00:00,
986,2016-03-09 00:00:00,
987,2016-03-24 00:00:00,
988,2016-11-13 00:00:00,
989,2016-01-27 00:00:00,
990,2016-02-09 00:00:00,
991,2016-06-20 00:00:00,
992,2016-03-23 00:00:00,
993,2016-08-28 00:00:00,
994,2016-10-24 00:00:00,
995,2016-04-03 00:00:00,
996,2016-05-31 00:00:00,
997,2016-11-25 00:00:00,
998,2016-04-12 00:00:00,
999,2016-03-13 00:00:00,
1000,2016-01-31 00:00:00,
1001,2016-06-04 00:00:00,
1002,2016-07-07 00:00:00,
1003,2016-11-26 00:00:00,
1004,2016-11-01 00:00:00,
1005,2016-11-21 00:00:00,
1006,2016-01-15 00:00:00,
1007,2016-04-18 00:00:00,
1008,2016-10-02 00:00:00,
1009,2016-09-25 00:00:00,
1010,2016-11-30 00:00:00,
1011,2016-01-26 00:00:00,
1012,2016-04-12 00:00:00,
1013,2016-02-03 00:00:00,
1014,2016-02-26 00:00:00,
1015,2016-10-11 00:00:00,
1016,2016-11-17 00:00:00,
1017,2016-02-05 00:00:00,
1018,2016-09-02 00:00:00,
1019,2016-03-30 00:00:00,
1020,2016-04-08 00:00:00,
1021,2016-08-26 00:00:00,
1022,2016-01-07 00:00:00,
1023,2016-05-27 00:00:00,
1024,2016-04-15 00:00:00,
1025,2016-11-14 00:00:00,
1026,2016-06-10 00:00:00,
1027,2016-11-11 00:00:00,
1028,2016-11-23 00:00:00,
1029,2016-10-13 00:00:00,
1030,2016-08-01 00:00:00,
1031,2016-05-07 00:00:00,
1032,2016-07-20 00:00:00,
1033,2016-08-06 00:00:00,
1034,2016-03-22 00:00:00,
1035,2016-11-16 00:00:00,
1036,2016-02-02 00:00:00,
1037,2016-07-28 00:00:00,
1038,2016-11-09 00:00:00,
1039,2016-02-22 00:00:00,
1040,2016-04-09 00:00:00,
1041,2016-04-15 00:00:00,
1042,2016-12-26 00:00:00,
1043,2016-02-14 00:00:00,
1044,2016-03-10 00:00:00,
1045,2016-07-12 00:00:00,
1046,2016-05-11 00:00:00,
1047,2016-07-21 00:00:00,
1048,2016-12-18 00:00:00,
1049,2016-03-28 00:00:00,
1050,2016-10-13 00:00:00,
1051,2016-06-15 00:00:00,
1052,2016-04-08 00:00:00,
1053,2016-08-30 00:00:00,
1054,2016-06-22 00:00:00,
1055,2016-02-23 00:00:00,
1056,2016-04-12 00:00:00,
1057,2016-01-26 00:00:00,
1058,2016-10-28 00:00:00,
1059,2016-04-13 00:00:00,
1060,2016-05-15 00:00:00,
1061,2016-09-09 00:00:00,
1062,2016-08-12 00:00:00,
1063,2016-04-01 00:00:00,
1064,2016-09-18 00:00:00,
1065,2016-05-18 00:00:00,
1066,2016-08-11 00:00:00,
1067,2016-05-28 00:00:00,
1068,2016-03-22 00:00:00,
1069,2016-10-19 00:00:00,
1070,2016-10-11 00:00:00,
1071,2016-07-08 00:00:00,
1072,2016-04-17 00:00:00,
1073,2016-10-14 00:00:00,
1074,2016-04-18 00:00:00,
1075,2016-09-28 00:00:00,
1076,2016-11-25 00:00:00,
1077,2016-07-29 00:00:00,
1078,2016-07-26 00:00:00,
1079,2016-05-30 00:00:00,
1080,2016-09-28 00:00:00,
1081,2016-01-21 00:00:00,
1082,2016-12-13 00:00:00,
1083,2016-08-03 00:00:00,
1084,2016-02-24 00:00:00,
1085,2016-05-13 00:00:00,
1086,2016-01-02 00:00:00,
1087,2016-01-31 00:00:00,
1088,2016-06-26 00:00:00,
1089,2016-04-06 00:00:00,
1090,2016-11-23 00:00:00,
1091,2016-04-13 00:00:00,
1092,2016-03-17 00:00:00,
1093,2016-11-08 00:00:00,
1094,2016-07-30 00:00:00,
1095,2016-07-24 00:00:00,
1096,2016-06-06 00:00:00,
1097,2016-01-06 00:00:00,
1098,2016-08-02 00:00:00,
1099,2016-01-14 00:00:00,
1100,2016-01-15 00:00:00,
1101,2016-09-26 00:00:00,
1102,2016-07-01 00:00:00,
1103,2016-05-28 00:00:00,
1104,2016-04-15 00:00:00,
1105,2016-12-15 00:00:00,
1106,2016-10-15 00:00:00,
1107,2016-04-11 00:00:00,
1108,2016-02-19 00:00:00,
1109,2016-01-27 00:00:00,
1110,2016-11-16 00:00:00,
1111,2016-08-01 00:00:00,
1112,2016-08-06 00:00:00,
1113,2016-03-09 00:00:00,
1114,2016-03-07 00:00:00,
1115,2016-12-09 00:00:00,
1116,2016-07-08 00:00:00,
1117,2016-11-26 00:00:00,
1118,2016-06-08 00:00:00,
1119,2016-10-30 00:00:00,
1120,2016-07-05 00:00:00,
1121,2016-09-03 00:00:00,
1122,2016-01-07 00:00:00,
1123,2016-07-31 00:00:00,
1124,2016-04-14 00:00:00,
1125,2016-12-07 00:00:00,
1126,2016-02-26 00:00:00,
1127,2016-05-26 00:00:00,
1128,2016-05-19 00:00:00,
1129,2016-11-19 00:00:00,
1130,2016-04-27 00:00:00,
1131,2016-07-15 00:00:00,
1132,2016-10-20 00:00:00,
1133,2016-05-24 00:00:00,
1134,2016-01-31 00:00:00,
1135,2016-12-06 00:00:00,
1136,2016-10-03 00:00:00,
1137,2016-02-02 00:00:00,
1138,2016-11-23 00:00:00,
1139,2016-04-18 00:00:00,
1140,2016-10-10 00:00:00,
1141,2016-09-05 00:00:00,
1142,2016-12-15 00:00:00,
1143,2016-09-02 00:00:00,
1144,2016-03-20 00:00:00,
1145,2016-10-19 00:00:00,
1146,2016-09-18 00:00:00,
1147,2016-04-26 00:00:00,
1148,2016-06-28 00:00:00,
1149,2016-02-21 00:00:00,
1150,2016-04-09 00:00:00,
1151,2016-11-14 00:00:00,
1152,2016-12-19 00:00:00,
1153,2016-03-29 00:00:00,
1154,2016-12-12 00:00:00,
1155,2016-02-27 00:00:00,
1156,2016-10-18 00:00:00,
1157,2016-07-14 00:00:00,
1158,2016-05-20 00:00:00,
1159,2016-04-12 00:00:00,
1160,2016-03-27 00:00:00,
1161,2016-06-03 00:00:00,
1162,2016-09-13 00:00:00,
1163,2016-12-12 00:00:00,
1164,2016-02-20 00:00:00,
1165,2016-08-06 00:00:00,
1166,2016-06-02 00:00:00,
1167,2016-04-03 00:00:00,
1168,2016-03-13 00:00:00,
1169,2016-09-23 00:00:00,
1170,2016-11-19 00:00:00,
1171,2016-07-06 00:00:00,
1172,2016-02-19 00:00:00,
1173,2016-08-01 00:00:00,
1174,2016-11-03 00:00:00,
1175,2016-04-17 00:00:00,
1176,2016-08-02 00:00:00,
1177,2016-11-15 00:00:00,
1178,2016-07-17 00:00:00,
1179,2016-06-12 00:00:00,
1180,2016-04-17 00:00:00,
1181,2016-07-18 00:00:00,
1182,2016-09-25 00:00:00,
1183,2016-06-02 00:00:00,
1184,2016-12-02 00:00:00,
1185,2016-02-15 00:00:00,
1186,2016-05-02 00:00:00,
1187,2016-04-12 00:00:00,
1188,2016-08-27 00:00:00,
1189,2016-06-13 00:00:00,
1190,2016-04-27 00:00:00,
1191,2016-01-17 00:00:00,
1192,2016-11-24 00:00:00,
1193,2016-12-09 00:00:00,
1194,2016-04-11 00:00:00,
1195,2016-10-18 00:00:00,
1196,2016-05-30 00:00:00,
1197,2016-05-17 00:00:00,
1198,2016-03-23 00:00:00,
1199,2016-07-02 00:00:00,
1200,2016-12-23 00:00:00,
1201,2016-06-28 00:00:00,
1202,2016-05-01 00:00:00,
1203,2016-03-23 00:00:00,
1204,2016-02-08 00:00:00,
1205,2016-02-11 00:00:00,
1206,2016-04-22 00:00:00,
1207,2016-03-17 00:00:00,
1208,2016-11-15 00:00:00,
1209,2016-12-15 00:00:00,
1210,2016-02-20 00:00:00,
1211,2016-11-04 00:00:00,
1212,2016-12-24 00:00:00,
1213,2016-10-04 00:00:00,
1214,2016-07-13 00:00:00,
1215,2016-03-28 00:00:00,
1216,2016-03-29 00:00:00,
1217,2016-05-13 00:00:00,
1218,2016-12-25 00:00:00,
1219,2016-01-02 00:00:00,
1220,2016-07-15 00:00:00,
1221,2016-11-21 00:00:00,
1222,2016-05-13 00:00:00,
1223,2016-12-03 00:00:00,
1224,2016-01-17 00:00:00,
1225,2016-08-15 00:00:00,
1226,2016-09-21 00:00:00,
1227,2016-08-28 00:00:00,
1228,2016-04-08 00:00:00,
1229,2016-11-23 00:00:00,
1230,2016-05-31 00:00:00,
1231,2016-07-18 00:00:00,
1232,2016-09-17 00:00:00,
1233,2016-07-22 00:00:00,
1234,2016-07-21 00:00:00,
1235,2016-08-07 00:00:00,
1236,2016-01-02 00:00:00,
1237,2016-04-08 00:00:00,
1238,2016-07-25 00:00:00,
1239,2016-03-25 00:00:00,
1240,2016-08-24 00:00:00,
1241,2016-08-25 00:00:00,
1242,2016-12-21 00:00:00,
1243,2016-07-25 00:00:00,
1244,2016-08-31 00:00:00,
1245,2016-01-09 00:00:00,
1246,2016-04-07 00:00:00,
1247,2016-07-02 00:00:00,
1248,2016-06-01 00:00:00,
1249,2016-11-01 00:00:00,
1250,2016-05-30 00:00:00,
1251,2016-01-03 00:00:00,
1252,2016-12-11 00:00:00,
1253,2016-06-02 00:00:00,
1254,2016-12-17 00:00:00,
1255,2016-08-26 00:00:00,
1256,2016-04-23 00:00:00,
1257,2016-12-03 00:00:00,
1258,2016-03-04 00:00:00,
1259,2016-10-25 00:00:00,
1260,2016-03-26 00:00:00,
1261,2016-11-16 00:00:00,
1262,2016-10-20 00:00:00,
1263,2016-04-07 00:00:00,
1264,2016-08-25 00:00:00,
1265,2016-07-08 00:00:00,
1266,2016-04-27 00:00:00,
1267,2016-01-06 00:00:00,
1268,2016-10-13 00:00:00,
1269,2016-03-12 00:00:00,
1270,2016-09-28 00:00:00,
1271,2016-07-20 00:00:00,
1272,2016-07-31 00:00:00,
1273,2016-04-27 00:00:00,
1274,2016-08-05 00:00:00,
1275,2016-11-07 00:00:00,
1276,2016-11-05 00:00:00,
1277,2016-03-25 00:00:00,
1278,2016-07-08 00:00:00,
1279,2016-04-22 00:00:00,
1280,2016-08-16 00:00:00,
1281,2016-04-28 00:00:00,
1282,2016-12-20 00:00:00,
1283,2016-03-17 00:00:00,
1284,2016-08-18 00:00:00,
1285,2016-03-03 00:00:00,
1286,2016-08-12 00:00:00,
1287,2016-05-16 00:00:00,
1288,2016-11-19 00:00:00,
1289,2016-10-15 00:00:00,
1290,2016-08-27 00:00:00,
1291,2016-09-17 00:00:00,
1292,2016-11-03 00:00:00,
1293,2016-03-04 00:00:00,
1294,2016-04-16 00:00:00,
1295,2016-11-01 00:00:00,
1296,2016-03-05 00:00:00,
1297,2016-08-30 00:00:00,
1298,2016-04-11 00:00:00,
1299,2016-09-05 00:00:00,
1300,2016-10-14 00:00:00,
1301,2016-09-28 00:00:00,
1302,2016-05-26 00:00:00,
1303,2016-07-09 00:00:00,
1304,2016-10-10 00:00:00,
1305,2016-03-14 00:00:00,
1306,2016-02-20 00:00:00,
1307,2016-05-17 00:00:00,
1308,2016-06-13 00:00:00,
1309,2016-08-04 00:00:00,
1310,2016-09-21 00:00:00,
1311,2016-07-24 00:00:00,
1312,2016-03-09 00:00:00,
1313,2016-02-18 00:00:00,
1314,2016-06-17 00:00:00,
1315,2016-12-23 00:00:00,
1316,2016-03-26 00:00:00,
1317,2016-04-16 00:00:00,
1318,2016-07-29 00:00:00,
1319,2016-09-02 00:00:00,
1320,2016-12-11 00:00:00,
1321,2016-12-24 00:00:00,
1322,2016-08-27 00:00:00,
1323,2016-08-02 00:00:00,
1324,2016-09-21 00:00:00,
1325,2016-09-01 00:00:00,
1326,2016-01-22 00:00:00,
1327,2016-02-06 00:00:00,
1328,2016-02-08 00:00:00,
1329,2016-09-04 00:00:00,
1330,2016-11-14 00:00:00,
1331,2016-05-18 00:00:00,
1332,2016-05-01 00:00:00,
1333,2016-09-30 00:00:00,
1334,2016-09-30 00:00:00,
1335,2016-04-17 00:00:00,
1336,2016-02-19 00:00:00,
1337,2016-08-03 00:00:00,
1338,2016-06-27 00:00:00,
1339,2016-04-29 00:00:00,
1340,2016-09-01 00:00:00,
1341,2016-04-30 00:00:00,
1342,2016-11-10 00:00:00,
1343,2016-12-14 00:00:00,
1344,2016-12-25 00:00:00,
1345,2016-12-27 00:00:00,
1346,2016-02-26 00:00:00,
1347,2016-02-19 00:00:00,
1348,2016-11-23 00:00:00,
1349,2016-09-10 00:00:00,
1350,2016-04-23 00:00:00,
1351,2016-04-11 00:00:00,
1352,2016-08-15 00:00:00,
1353,2016-06-01 00:00:00,
1354,2016-09-29 00:00:00,
1355,2016-08-10 00:00:00,
1356,2016-01-03 00:00:00,
1357,2016-04-27 00:00:00,
1358,2016-03-13 00:00:00,
1359,2016-02-20 00:00:00,
1360,2016-04-30 00:00:00,
1361,2016-02-07 00:00:00,
1362,2016-02-07 00:00:00,
1363,2016-08-04 00:00:00,
1364,2016-02-05 00:00:00,
1365,2016-01-07 00:00:00,
1366,2016-05-22 00:00:00,
1367,2016-02-07 00:00:00,
1368,2016-02-17 00:00:00,
1369,2016-08-26 00:00:00,
1370,2016-03-06 00:00:00,
1371,2016-09-17 00:00:00,
1372,2016-07-10 00:00:00,
1373,2016-10-18 00:00:00,
1374,2016-02-01 00:00:00,
1375,2016-04-15 00:00:00,
1376,2016-05-17 00:00:00,
1377,2016-07-16 00:00:00,
1378,2016-03-07 00:00:00,
1379,2016-10-10 00:00:00,
1380,2016-09-14 00:00:00,
1381,2016-04-17 00:00:00,
1382,2016-08-09 00:00:00,
1383,2016-11-17 00:00:00,
1384,2016-03-03 00:00:00,
1385,2016-08-28 00:00:00,
1386,2016-06-30 00:00:00,
1387,2016-02-09 00:00:00,
1388,2016-09-22 00:00:00,
1389,2016-12-04 00:00:00,
1390,2016-03-25 00:00:00,
1391,2016-02-23 00:00:00,
1392,2016-01-02 00:00:00,
1393,2016-06-12 00:00:00,
1394,2016-12-29 00:00:00,
1395,2016-09-27 00:00:00,
1396,2016-11-27 00:00:00,
1397,2016-12-30 00:00:00,
1398,2016-07-28 00:00:00,
1399,2016-01-19 00:00:00,
1400,2016-05-26 00:00:00,
1401,2016-02-13 00:00:00,
1402,2016-07-23 00:00:00,
1403,2016-10-25 00:00:00,
1404,2016-01-05 00:00:00,
1405,2016-02-23 00:00:00,
1406,2016-07-05 00:00:00,
1407,2016-03-11 00:00:00,
1408,2016-12-17 00:00:00,
1409,2016-12-25 00:00:00,
1410,2016-01-29 00:00:00,
1411,2016-11-20 00:00:00,
1412,2016-09-18 00:00:00,
1413,2016-04-13 00:00:00,
1414,2016-05-14 00:00:00,
1415,2016-05-25 00:00:00,
1416,2016-03-31 00:00:00,
1417,2016-05-07 00:00:00,
1418,2016-08-18 00:00:00,
1419,2016-02-20 00:00:00,
1420,2016-03-14 00:00:00,
1421,2016-02-13 00:00:00,
1422,2016-07-23 00:00:00,
1423,2016-10-19 00:00:00,
1424,2016-09-16 00:00:00,
1425,2016-10-14 00:00:00,
1426,2016-04-25 00:00:00,
1427,2016-07-28 00:00:00,
1428,2016-05-03 00:00:00,
1429,2016-06-05 00:00:00,
1430,2016-02-06 00:00:00,
1431,2016-04-24 00:00:00,
1432,2016-08-13 00:00:00,
1433,2016-02-13 00:00:00,
1434,2016-06-16 00:00:00,
1435,2016-09-25 00:00:00,
1436,2016-01-10 00:00:00,
1437,2016-10-13 00:00:00,
1438,2016-03-01 00:00:00,
1439,2016-11-04 00:00:00,
1440,2016-06-19 00:00:00,
1441,2016-12-06 00:00:00,
1442,2016-12-06 00:00:00,
1443,2016-06-26 00:00:00,
1444,2016-05-26 00:00:00,
1445,2016-02-18 00:00:00,
1446,2016-10-11 00:00:00,
1447,2016-10-27 00:00:00,
1448,2016-05-05 00:00:00,
1449,2016-08-10 00:00:00,
1450,2016-09-07 00:00:00,
1451,2016-06-01 00:00:00,
1452,2016-04-15 00:00:00,
1453,2016-07-12 00:00:00,
1454,2016-03-10 00:00:00,
1455,2016-09-18 00:00:00,
1456,2016-09-03 00:00:00,
1457,2016-08-21 00:00:00,
1458,2016-03-30 00:00:00,
1459,2016-02-02 00:00:00,
1460,2016-09-21 00:00:00,
1461,2016-10-25 00:00:00,
1462,2016-04-25 00:00:00,
1463,2016-01-21 00:00:00,
1464,2016-03-11 00:00:00,
1465,2016-08-16 00:00:00,
1466,2016-11-30 00:00:00,
1467,2016-03-07 00:00:00,
1468,2016-10-11 00:00:00,
1469,2016-11-18 00:00:00,
1470,2016-10-21 00:00:00,
1471,2016-09-17 00:00:00,
1472,2016-02-29 00:00:00,
1473,2016-10-21 00:00:00,
1474,2016-05-24 00:00:00,
1475,2016-05-09 00:00:00,
1476,2016-03-24 00:00:00,
1477,2016-06-12 00:00:00,
1478,2016-12-20 00:00:00,
1479,2016-08-01 00:00:00,
1480,2016-04-07 00:00:00,
1481,2016-10-26 00:00:00,
1482,2016-03-16 00:00:00,
1483,2016-09-30 00:00:00,
1484,2016-05-14 00:00:00,
1485,2016-07-21 00:00:00,
1486,2016-05-03 00:00:00,
1487,2016-07-27 00:00:00,
1488,2016-12-03 00:00:00,
1489,2016-02-13 00:00:00,
1490,2016-11-09 00:00:00,
1491,2016-12-30 00:00:00,
1492,2016-08-20 00:00:00,
1493,2016-04-16 00:00:00,
1494,2016-07-24 00:00:00,
1495,2016-02-09 00:00:00,
1496,2016-02-01 00:00:00,
1497,2016-11-29 00:00:00,
1498,2016-03-19 00:00:00,
1499,2016-09-25 00:00:00,
1500,2016-02-23 00:00:00,
1501,2016-04-12 00:00:00,
1502,2016-09-06 00:00:00,
1503,2016-11-26 00:00:00,
1504,2016-08-19 00:00:00,
1505,2016-02-25 00:00:00,
1506,2016-10-07 00:00:00,
1507,2016-07-18 00:00:00,
1508,2016-07-27 00:00:00,
1509,2016-05-08 00:00:00,
1510,2016-04-29 00:00:00,
1511,2016-07-16 00:00:00,
1512,2016-02-22 00:00:00,
1513,2016-10-03 00:00:00,
1514,2016-04-02 00:00:00,
1515,2016-02-01 00:00:00,
1516,2016-09-26 00:00:00,
1517,2016-12-02 00:00:00,
1518,2016-01-01 00:00:00,
1519,2016-01-21 00:00:00,
1520,2016-01-22 00:00:00,
1521,2016-12-01 00:00:00,
1522,2016-11-16 00:00:00,
1523,2016-01-20 00:00:00,
1524,2016-10-19 00:00:00,
1525,2016-01-31 00:00:00,
1526,2016-11-17 00:00:00,
1527,2016-11-18 00:00:00,
1528,2016-05-05 00:00:00,
1529,2016-10-12 00:00:00,
1530,2016-06-24 00:00:00,
1531,2016-10-21 00:00:00,
1532,2016-08-28 00:00:00,
1533,2016-01-27 00:00:00,
1534,2016-05-11 00:00:00,
1535,2016-01-04 00:00:00,
1536,2016-12-07 00:00:00,
1537,2016-11-08 00:00:00,
1538,2016-12-01 00:00:00,
1539,2016-08-25 00:00:00,
1540,2016-06-23 00:00:00,
1541,2016-08-15 00:00:00,
1542,2016-10-08 00:00:00,
1543,2016-01-29 00:00:00,
1544,2016-04-04 00:00:00,
1545,2016-08-13 00:00:00,
1546,2016-08-30 00:00:00,
1547,2016-12-02 00:00:00,
1548,2016-12-12 00:00:00,
1549,2016-10-20 00:00:00,
1550,2016-12-24 00:00:00,
1551,2016-12-11 00:00:00,
1552,2016-11-19 00:00:00,
1553,2016-09-11 00:00:00,
1554,2016-08-27 00:00:00,
1555,2016-06-25 00:00:00,
1556,2016-09-23 00:00:00,
1557,2016-06-10 00:00:00,
1558,2016-03-12 00:00:00,
1559,2016-12-04 00:00:00,
1560,2016-10-27 00:00:00,
1561,2016-07-17 00:00:00,
1562,2016-01-06 00:00:00,
1563,2016-09-05 00:00:00,
1564,2016-09-12 00:00:00,
1565,2016-01-28 00:00:00,
1566,2016-04-20 00:00:00,
1567,2016-11-18 00:00:00,
1568,2016-01-02 00:00:00,
1569,2016-02-26 00:00:00,
1570,2016-07-17 00:00:00,
1571,2016-08-19 00:00:00,
1572,2016-01-30 00:00:00,
1573,2016-11-29 00:00:00,
1574,2016-12-05 00:00:00,
1575,2016-09-02 00:00:00,
1576,2016-08-24 00:00:00,
1577,2016-02-14 00:00:00,
1578,2016-10-21 00:00:00,
1579,2016-08-01 00:00:00,
1580,2016-03-14 00:00:00,
1581,2016-03-03 00:00:00,
1582,2016-05-01 00:00:00,
1583,2016-09-13 00:00:00,
1584,2016-06-12 00:00:00,
1585,2016-03-14 00:00:00,
1586,2016-06-22 00:00:00,
1587,2016-06-20 00:00:00,
1588,2016-01-01 00:00:00,
1589,2016-04-14 00:00:00,
1590,2016-10-26 00:00:00,
1591,2016-08-25 00:00:00,
1592,2016-07-12 00:00:00,
1593,2016-08-13 00:00:00,
1594,2016-12-03 00:00:00,
1595,2016-09-08 00:00:00,
1596,2016-11-24 00:00:00,
1597,2016-06-21 00:00:00,
1598,2016-10-03 00:00:00,
1599,2016-01-13 00:00:00,
1600,2016-05-18 00:00:00,
1601,2016-06-15 00:00:00,
1602,2016-08-27 00:00:00,
1603,2016-03-04 00:00:00,
1604,2016-09-21 00:00:00,
1605,2016-10-12 00:00:00,
1606,2016-05-22 00:00:00,
1607,2016-12-06 00:00:00,
1608,2016-11-21 00:00:00,
1609,2016-07-19 00:00:00,
1610,2016-10-13 00:00:00,
1611,2016-06-01 00:00:00,
1612,2016-10-13 00:00:00,
1613,2016-07-28 00:00:00,
1614,2016-11-18 00:00:00,
1615,2016-06-03 00:00:00,
1616,2016-05-16 00:00:00,
1617,2016-10-09 00:00:00,
1618,2016-01-14 00:00:00,
1619,2016-08-04 00:00:00,
1620,2016-04-07 00:00:00,
1621,2016-05-04 00:00:00,
1622,2016-06-02 00:00:00,
1623,2016-04-28 00:00:00,
1624,2016-07-08 00:00:00,
1625,2016-02-23 00:00:00,
1626,2016-04-25 00:00:00,
1627,2016-02-13 00:00:00,
1628,2016-07-22 00:00:00,
1629,2016-11-23 00:00:00,
1630,2016-05-11 00:00:00,
1631,2016-05-17 00:00:00,
1632,2016-01-02 00:00:00,
1633,2016-12-25 00:00:00,
1634,2016-11-06 00:00:00,
1635,2016-10-02 00:00:00,
1636,2016-06-03 00:00:00,
1637,2016-01-24 00:00:00,
1638,2016-04-07 00:00:00,
1639,2016-11-16 00:00:00,
1640,2016-05-10 00:00:00,
1641,2016-02-27 00:00:00,
1642,2016-02-07 00:00:00,
1643,2016-04-05 00:00:00,
1644,2016-03-24 00:00:00,
1645,2016-10-20 00:00:00,
1646,2016-09-27 00:00:00,
1647,2016-08-23 00:00:00,
1648,2016-12-16 00:00:00,
1649,2016-04-05 00:00:00,
1650,2016-12-01 00:00:00,
1651,2016-01-17 00:00:00,
1652,2016-03-04 00:00:00,
1653,2016-03-05 00:00:00,
1654,2016-02-22 00:00:00,
1655,2016-01-07 00:00:00,
1656,2016-05-04 00:00:00,
1657,2016-08-12 00:00:00,
1658,2016-05-24 00:00:00,
1659,2016-03-29 00:00:00,
1660,2016-04-07 00:00:00,
1661,2016-11-20 00:00:00,
1662,2016-10-26 00:00:00,
1663,2016-05-31 00:00:00,
1664,2016-12-24 00:00:00,
1665,2016-02-07 00:00:00,
1666,2016-09-06 00:00:00,
1667,2016-04-16 00:00:00,
1668,2016-07-28 00:00:00,
1669,2016-09-26 00:00:00,
1670,2016-12-02 00:00:00,
1671,2016-12-05 00:00:00,
1672,2016-06-26 00:00:00,
1673,2016-04-08 00:00:00,
1674,2016-12-05 00:00:00,
1675,2016-08-14 00:00:00,
1676,2016-02-14 00:00:00,
1677,2016-06-30 00:00:00,
1678,2016-09-15 00:00:00,
1679,2016-12-23 00:00:00,
1680,2016-10-28 00:00:00,
1681,2016-05-13 00:00:00,
1682,2016-02-05 00:00:00,
1683,2016-12-19 00:00:00,
1684,2016-11-14 00:00:00,
1685,2016-10-24 00:00:00,
1686,2016-05-11 00:00:00,
1687,2016-07-20 00:00:00,
1688,2016-05-01 00:00:00,
1689,2016-09-12 00:00:00,
1690,2016-02-01 00:00:00,
1691,2016-02-22 00:00:00,
1692,2016-06-07 00:00:00,
1693,2016-11-23 00:00:00,
1694,2016-07-09 00:00:00,
1695,2016-12-10 00:00:00,
1696,2016-07-11 00:00:00,
1697,2016-03-07 00:00:00,
1698,2016-03-28 00:00:00,
1699,2016-11-22 00:00:00,
1700,2016-06-21 00:00:00,
1701,2016-09-04 00:00:00,
